mch_0,q_0,e_q,p_bns,p_bhns,p_bbh,p_gap,p_ns
0.500000,0.360000,1.25000,0.979571,0.00294777,0.00000,0.0174788,0.999999
0.500000,0.360000,1.50000,0.955848,0.0108724,0.00000,0.0332783,1.00000
0.500000,0.360000,1.75000,0.927998,0.0245880,0.00000,0.0474109,0.999999
0.500000,0.360000,2.00000,0.899459,0.0426041,0.00000,0.0579318,0.999998
0.500000,0.360000,2.25000,0.872121,0.0630058,0.00000,0.0648695,0.999999
0.500000,0.360000,2.50000,0.846811,0.0842485,0.00000,0.0689343,0.999995
0.500000,0.360000,2.75000,0.823770,0.105298,0.00000,0.0709020,0.999970
0.500000,0.360000,3.00000,0.802934,0.125525,0.00000,0.0714136,0.999875
0.500000,0.360000,3.25000,0.784086,0.144568,0.00000,0.0709474,0.999603
0.500000,0.360000,3.50000,0.766934,0.162218,0.00000,0.0698436,0.998997
0.500000,0.360000,3.75000,0.751163,0.178359,0.00000,0.0683387,0.997863
0.500000,0.360000,4.00000,0.736483,0.192932,0.00000,0.0665947,0.996009
0.500000,0.220000,1.00000,0.996483,0.000170901,0.00000,0.00334327,0.999998
0.500000,0.220000,1.25000,0.984494,0.00208172,0.00000,0.0134225,0.999999
0.500000,0.220000,1.50000,0.963887,0.00846760,0.00000,0.0276424,0.999999
0.500000,0.220000,1.75000,0.938344,0.0203265,0.00000,0.0413265,0.999999
0.500000,0.220000,2.00000,0.911245,0.0366284,0.00000,0.0521219,0.999998
0.500000,0.220000,2.25000,0.884675,0.0556656,0.00000,0.0596556,0.999999
0.500000,0.220000,2.50000,0.859669,0.0759226,0.00000,0.0644002,0.999994
0.500000,0.220000,2.75000,0.836631,0.0963169,0.00000,0.0670183,0.999969
0.500000,0.220000,3.00000,0.815605,0.116154,0.00000,0.0681075,0.999869
0.500000,0.220000,3.25000,0.796438,0.135011,0.00000,0.0681360,0.999587
0.500000,0.220000,3.50000,0.778885,0.152632,0.00000,0.0674485,0.998968
0.500000,0.220000,3.75000,0.762657,0.168866,0.00000,0.0662913,0.997817
0.500000,0.220000,4.00000,0.747478,0.183626,0.00000,0.0648370,0.995942
0.500000,0.0799999,1.00000,0.997709,9.90955e-05,0.00000,0.00218934,0.999999
0.500000,0.0799999,1.25000,0.988361,0.00145316,0.00000,0.0101837,0.999998
0.500000,0.0799999,1.50000,0.970688,0.00654285,0.00000,0.0227672,1.00000
0.500000,0.0799999,1.75000,0.947491,0.0167083,0.00000,0.0357978,1.00000
0.500000,0.0799999,2.00000,0.921971,0.0313565,0.00000,0.0466691,1.00000
0.500000,0.0799999,2.25000,0.896327,0.0490175,0.00000,0.0546515,0.999998
0.500000,0.0799999,2.50000,0.871774,0.0682385,0.00000,0.0599779,0.999994
0.500000,0.0799999,2.75000,0.848866,0.0879120,0.00000,0.0631848,0.999964
0.500000,0.0799999,3.00000,0.827752,0.107290,0.00000,0.0648141,0.999857
0.500000,0.0799999,3.25000,0.808352,0.125894,0.00000,0.0653154,0.999563
0.500000,0.0799999,3.50000,0.790461,0.143426,0.00000,0.0650321,0.998921
0.500000,0.0799999,3.75000,0.773825,0.159698,0.00000,0.0642162,0.997740
0.500000,0.0799999,4.00000,0.758186,0.174594,0.00000,0.0630487,0.995830
0.500000,-0.0599999,1.00000,0.998534,5.64028e-05,0.00000,0.00140713,0.999998
0.500000,-0.0599999,1.25000,0.991361,0.00100264,0.00000,0.00763350,0.999998
0.500000,-0.0599999,1.50000,0.976388,0.00501571,0.00000,0.0185936,1.00000
0.500000,-0.0599999,1.75000,0.955526,0.0136560,0.00000,0.0308150,0.999999
0.500000,-0.0599999,2.00000,0.931681,0.0267283,0.00000,0.0415858,0.999999
0.500000,-0.0599999,2.25000,0.907100,0.0430196,0.00000,0.0498762,0.999999
0.500000,-0.0599999,2.50000,0.883136,0.0611690,0.00000,0.0556863,0.999992
0.500000,-0.0599999,2.75000,0.860473,0.0800664,0.00000,0.0594178,0.999960
0.500000,-0.0599999,3.00000,0.839371,0.0989232,0.00000,0.0615469,0.999841
0.500000,-0.0599999,3.25000,0.819813,0.117215,0.00000,0.0624963,0.999527
0.500000,-0.0599999,3.50000,0.801651,0.134599,0.00000,0.0626024,0.998853
0.500000,-0.0599999,3.75000,0.784656,0.150855,0.00000,0.0621197,0.997632
0.500000,-0.0599999,4.00000,0.768597,0.165841,0.00000,0.0612349,0.995673
0.500000,-0.200000,1.00000,0.999079,3.15109e-05,0.00000,0.000887605,0.999999
0.500000,-0.200000,1.25000,0.993661,0.000683763,0.00000,0.00565312,0.999999
0.500000,-0.200000,1.50000,0.981125,0.00381452,0.00000,0.0150569,0.999999
0.500000,-0.200000,1.75000,0.962540,0.0110973,0.00000,0.0263600,1.00000
0.500000,-0.200000,2.00000,0.940433,0.0226851,0.00000,0.0368780,0.999999
0.500000,-0.200000,2.25000,0.917021,0.0376290,0.00000,0.0453446,0.999997
0.500000,-0.200000,2.50000,0.893762,0.0546852,0.00000,0.0515415,0.999991
0.500000,-0.200000,2.75000,0.871457,0.0727619,0.00000,0.0557319,0.999953
0.500000,-0.200000,3.00000,0.850458,0.0910437,0.00000,0.0583181,0.999822
0.500000,-0.200000,3.25000,0.830824,0.108966,0.00000,0.0596886,0.999480
0.500000,-0.200000,3.50000,0.812445,0.126150,0.00000,0.0601678,0.998766
0.500000,-0.200000,3.75000,0.795141,0.142340,0.00000,0.0600084,0.997490
0.500000,-0.200000,4.00000,0.778700,0.157368,0.00000,0.0594008,0.995468
0.500000,-0.340000,1.00000,0.999430,1.72787e-05,0.00000,0.000549493,0.999998
0.500000,-0.340000,1.25000,0.995401,0.000460861,0.00000,0.00413614,0.999999
0.500000,-0.340000,1.50000,0.985029,0.00287791,0.00000,0.0120899,0.999999
0.500000,-0.340000,1.75000,0.968622,0.00896624,0.00000,0.0224081,0.999999
0.500000,-0.340000,2.00000,0.948281,0.0191701,0.00000,0.0325458,0.999999
0.500000,-0.340000,2.25000,0.926124,0.0328030,0.00000,0.0410674,0.999997
0.500000,-0.340000,2.50000,0.903672,0.0487572,0.00000,0.0475574,0.999989
0.500000,-0.340000,2.75000,0.881823,0.0659788,0.00000,0.0521406,0.999944
0.500000,-0.340000,3.00000,0.861014,0.0836392,0.00000,0.0551394,0.999795
0.500000,-0.340000,3.25000,0.841375,0.101143,0.00000,0.0569021,0.999421
0.500000,-0.340000,3.50000,0.822843,0.118075,0.00000,0.0577358,0.998658
0.500000,-0.340000,3.75000,0.805275,0.134151,0.00000,0.0578884,0.997315
0.500000,-0.340000,4.00000,0.788488,0.149177,0.00000,0.0575514,0.995216
0.500000,-0.480000,1.00000,0.999653,9.29894e-06,0.00000,0.000333851,0.999998
0.500000,-0.480000,1.25000,0.996701,0.000306991,0.00000,0.00298980,0.999999
0.500000,-0.480000,1.50000,0.988218,0.00215392,0.00000,0.00962567,0.999999
0.500000,-0.480000,1.75000,0.973864,0.00720257,0.00000,0.0189297,0.999999
0.500000,-0.480000,2.00000,0.955283,0.0161293,0.00000,0.0285844,0.999998
0.500000,-0.480000,2.25000,0.934445,0.0284992,0.00000,0.0370517,0.999997
0.500000,-0.480000,2.50000,0.912884,0.0433544,0.00000,0.0437453,0.999985
0.500000,-0.480000,2.75000,0.891580,0.0596961,0.00000,0.0486556,0.999932
0.500000,-0.480000,3.00000,0.871044,0.0766962,0.00000,0.0520213,0.999764
0.500000,-0.480000,3.25000,0.851467,0.0937354,0.00000,0.0541457,0.999350
0.500000,-0.480000,3.50000,0.832839,0.110370,0.00000,0.0553140,0.998525
0.500000,-0.480000,3.75000,0.815050,0.126288,0.00000,0.0557660,0.997105
0.500000,-0.480000,4.00000,0.797952,0.141270,0.00000,0.0556917,0.994914
0.500000,-0.620000,1.00000,0.999793,4.91142e-06,0.00000,0.000199058,0.999999
0.500000,-0.620000,1.25000,0.997661,0.000202095,0.00000,0.00213514,0.999999
0.500000,-0.620000,1.50000,0.990798,0.00159913,0.00000,0.00759896,0.999998
0.500000,-0.620000,1.75000,0.978353,0.00575228,0.00000,0.0158913,0.999998
0.500000,-0.620000,2.00000,0.961500,0.0135115,0.00000,0.0249844,0.999998
0.500000,-0.620000,2.25000,0.942018,0.0246759,0.00000,0.0333013,0.999997
0.500000,-0.620000,2.50000,0.921421,0.0384456,0.00000,0.0401141,0.999983
0.500000,-0.620000,2.75000,0.900739,0.0538922,0.00000,0.0452869,0.999919
0.500000,-0.620000,3.00000,0.880548,0.0702003,0.00000,0.0489736,0.999723
0.500000,-0.620000,3.25000,0.861099,0.0867357,0.00000,0.0514280,0.999263
0.500000,-0.620000,3.50000,0.842427,0.103031,0.00000,0.0529096,0.998369
0.500000,-0.620000,3.75000,0.824462,0.118748,0.00000,0.0536469,0.996857
0.500000,-0.620000,4.00000,0.807088,0.133646,0.00000,0.0538263,0.994560
0.500000,-0.760000,1.00000,0.999878,2.54574e-06,0.00000,0.000116475,0.999998
0.500000,-0.760000,1.25000,0.998360,0.000131476,0.00000,0.00150642,0.999999
0.500000,-0.760000,1.50000,0.992873,0.00117769,0.00000,0.00594829,0.999999
0.500000,-0.760000,1.75000,0.982172,0.00456727,0.00000,0.0132572,0.999999
0.500000,-0.760000,2.00000,0.966995,0.0112690,0.00000,0.0217327,0.999998
0.500000,-0.760000,2.25000,0.948885,0.0212925,0.00000,0.0298162,0.999995
0.500000,-0.760000,2.50000,0.929306,0.0339996,0.00000,0.0366704,0.999978
0.500000,-0.760000,2.75000,0.909314,0.0485442,0.00000,0.0420434,0.999902
0.500000,-0.760000,3.00000,0.889534,0.0641357,0.00000,0.0460049,0.999675
0.500000,-0.760000,3.25000,0.870270,0.0801336,0.00000,0.0487566,0.999162
0.500000,-0.760000,3.50000,0.851604,0.0960515,0.00000,0.0505292,0.998186
0.500000,-0.760000,3.75000,0.833505,0.111529,0.00000,0.0515368,0.996571
0.500000,-0.760000,4.00000,0.815887,0.126305,0.00000,0.0519599,0.994153
0.500000,-0.900000,1.00000,0.999929,1.29491e-06,0.00000,6.68808e-05,0.999998
0.500000,-0.900000,1.25000,0.998862,8.45245e-05,0.00000,0.00105002,0.999998
0.500000,-0.900000,1.50000,0.994521,0.000860316,0.00000,0.00461686,0.999999
0.500000,-0.900000,1.75000,0.985400,0.00360521,0.00000,0.0109905,0.999999
0.500000,-0.900000,2.00000,0.971826,0.00935725,0.00000,0.0188133,0.999998
0.500000,-0.900000,2.25000,0.955090,0.0183101,0.00000,0.0265941,0.999994
0.500000,-0.900000,2.50000,0.936568,0.0299854,0.00000,0.0334184,0.999973
0.500000,-0.900000,2.75000,0.917320,0.0436293,0.00000,0.0389320,0.999881
0.500000,-0.900000,3.00000,0.898011,0.0584864,0.00000,0.0431228,0.999620
0.500000,-0.900000,3.25000,0.878986,0.0739181,0.00000,0.0461389,0.999043
0.500000,-0.900000,3.50000,0.860369,0.0894246,0.00000,0.0481793,0.997976
0.500000,-0.900000,3.75000,0.842172,0.104628,0.00000,0.0494410,0.996241
0.500000,-0.900000,4.00000,0.824348,0.119245,0.00000,0.0500971,0.993690
0.500000,-1.04000,1.00000,0.999959,6.46348e-07,0.00000,3.76859e-05,0.999999
0.500000,-1.04000,1.25000,0.999221,5.36974e-05,0.00000,0.000723065,0.999999
0.500000,-1.04000,1.50000,0.995822,0.000623383,0.00000,0.00355315,1.00000
0.500000,-1.04000,1.75000,0.988112,0.00282912,0.00000,0.00905449,0.999999
0.500000,-1.04000,2.00000,0.976053,0.00773548,0.00000,0.0162078,0.999997
0.500000,-1.04000,2.25000,0.960670,0.0156911,0.00000,0.0236296,0.999993
0.500000,-1.04000,2.50000,0.943232,0.0263724,0.00000,0.0303604,0.999965
0.500000,-1.04000,2.75000,0.924773,0.0391240,0.00000,0.0359583,0.999856
0.500000,-1.04000,3.00000,0.905984,0.0532352,0.00000,0.0403340,0.999554
0.500000,-1.04000,3.25000,0.887246,0.0680774,0.00000,0.0435812,0.998905
0.500000,-1.04000,3.50000,0.868724,0.0831428,0.00000,0.0458655,0.997733
0.500000,-1.04000,3.75000,0.850466,0.0980380,0.00000,0.0473648,0.995869
0.500000,-1.04000,4.00000,0.832460,0.112464,0.00000,0.0482423,0.993168
0.500000,-1.18000,1.00000,0.999977,3.16578e-07,0.00000,2.08379e-05,0.999999
0.500000,-1.18000,1.25000,0.999472,3.37090e-05,0.00000,0.000491909,0.999999
0.500000,-1.18000,1.50000,0.996838,0.000448034,0.00000,0.00271141,0.999999
0.500000,-1.18000,1.75000,0.990376,0.00220705,0.00000,0.00741285,0.999999
0.500000,-1.18000,2.00000,0.979734,0.00636642,0.00000,0.0138959,0.999998
0.500000,-1.18000,2.25000,0.965674,0.0134003,0.00000,0.0209155,0.999992
0.500000,-1.18000,2.50000,0.949328,0.0231307,0.00000,0.0274968,0.999957
0.500000,-1.18000,2.75000,0.931693,0.0350048,0.00000,0.0331266,0.999825
0.500000,-1.18000,3.00000,0.913466,0.0483648,0.00000,0.0376441,0.999476
0.500000,-1.18000,3.25000,0.895055,0.0625992,0.00000,0.0410895,0.998746
0.500000,-1.18000,3.50000,0.876667,0.0771978,0.00000,0.0435934,0.997459
0.500000,-1.18000,3.75000,0.858379,0.0917559,0.00000,0.0453128,0.995448
0.500000,-1.18000,4.00000,0.840225,0.105960,0.00000,0.0463994,0.992584
0.500000,-1.32000,1.00000,0.999986,1.52149e-07,0.00000,1.13062e-05,0.999999
0.500000,-1.32000,1.25000,0.999646,2.09098e-05,0.00000,0.000330610,0.999999
0.500000,-1.32000,1.50000,0.997626,0.000319387,0.00000,0.00205158,0.999999
0.500000,-1.32000,1.75000,0.992254,0.00171161,0.00000,0.00603089,0.999999
0.500000,-1.32000,2.00000,0.982924,0.00521634,0.00000,0.0118564,0.999998
0.500000,-1.32000,2.25000,0.970140,0.0114043,0.00000,0.0184425,0.999990
0.500000,-1.32000,2.50000,0.954887,0.0202313,0.00000,0.0248262,0.999947
0.500000,-1.32000,2.75000,0.938100,0.0312485,0.00000,0.0304395,0.999789
0.500000,-1.32000,3.00000,0.920468,0.0438574,0.00000,0.0350577,0.999384
0.500000,-1.32000,3.25000,0.902423,0.0574705,0.00000,0.0386689,0.998564
0.500000,-1.32000,3.50000,0.884196,0.0715807,0.00000,0.0413680,0.997147
0.500000,-1.32000,3.75000,0.865912,0.0857753,0.00000,0.0432896,0.994977
0.500000,-1.32000,4.00000,0.847634,0.0997287,0.00000,0.0445726,0.991935
0.500000,-1.46000,1.00000,0.999992,7.17494e-08,0.00000,6.01946e-06,0.999999
0.500000,-1.46000,1.25000,0.999764,1.28160e-05,0.00000,0.000219517,0.999998
0.500000,-1.46000,1.50000,0.998232,0.000225821,0.00000,0.00153920,0.999999
0.500000,-1.46000,1.75000,0.993802,0.00131953,0.00000,0.00487589,0.999999
0.500000,-1.46000,2.00000,0.985673,0.00425494,0.00000,0.0100677,0.999997
0.500000,-1.46000,2.25000,0.974114,0.00967179,0.00000,0.0161999,0.999987
0.500000,-1.46000,2.50000,0.959941,0.0176460,0.00000,0.0223454,0.999933
0.500000,-1.46000,2.75000,0.944014,0.0278320,0.00000,0.0278986,0.999744
0.500000,-1.46000,3.00000,0.927002,0.0396951,0.00000,0.0325784,0.999277
0.500000,-1.46000,3.25000,0.909351,0.0526781,0.00000,0.0363238,0.998354
0.500000,-1.46000,3.50000,0.891319,0.0662819,0.00000,0.0391937,0.996796
0.500000,-1.46000,3.75000,0.873062,0.0800900,0.00000,0.0412994,0.994453
0.500000,-1.46000,4.00000,0.854686,0.0937671,0.00000,0.0427654,0.991217
0.500000,-1.60000,1.00000,0.999994,3.31985e-08,0.00000,3.14464e-06,0.999999
0.500000,-1.60000,1.25000,0.999846,7.76150e-06,0.00000,0.000143992,0.999999
0.500000,-1.60000,1.50000,0.998694,0.000158360,0.00000,0.00114501,0.999998
0.500000,-1.60000,1.75000,0.995069,0.00101123,0.00000,0.00391743,0.999998
0.500000,-1.60000,2.00000,0.988034,0.00345518,0.00000,0.00850760,0.999997
0.500000,-1.60000,2.25000,0.977633,0.00817383,0.00000,0.0141757,0.999984
0.500000,-1.60000,2.50000,0.964517,0.0153481,0.00000,0.0200503,0.999916
0.500000,-1.60000,2.75000,0.949454,0.0247324,0.00000,0.0255043,0.999693
0.500000,-1.60000,3.00000,0.933084,0.0358597,0.00000,0.0302092,0.999153
0.500000,-1.60000,3.25000,0.915847,0.0482082,0.00000,0.0340581,0.998116
0.500000,-1.60000,3.50000,0.898034,0.0612914,0.00000,0.0370748,0.996401
0.500000,-1.60000,3.75000,0.879830,0.0746929,0.00000,0.0393461,0.993870
0.500000,-1.60000,4.00000,0.861374,0.0880703,0.00000,0.0409816,0.990426
0.500000,-1.74000,1.00000,0.999995,1.50715e-08,0.00000,1.61192e-06,0.999999
0.500000,-1.74000,1.25000,0.999900,4.64428e-06,0.00000,9.33096e-05,0.999999
0.500000,-1.74000,1.50000,0.999043,0.000110141,0.00000,0.000844571,0.999999
0.500000,-1.74000,1.75000,0.996100,0.000770360,0.00000,0.00312769,0.999999
0.500000,-1.74000,2.00000,0.990047,0.00279313,0.00000,0.00715469,0.999996
0.500000,-1.74000,2.25000,0.980737,0.00688367,0.00000,0.0123571,0.999980
0.500000,-1.74000,2.50000,0.968647,0.0133121,0.00000,0.0179351,0.999896
0.500000,-1.74000,2.75000,0.954443,0.0219278,0.00000,0.0232555,0.999630
0.500000,-1.74000,3.00000,0.938722,0.0323334,0.00000,0.0279517,0.999010
0.500000,-1.74000,3.25000,0.921921,0.0440468,0.00000,0.0318749,0.997844
0.500000,-1.74000,3.50000,0.904346,0.0565990,0.00000,0.0350146,0.995960
0.500000,-1.74000,3.75000,0.886214,0.0695768,0.00000,0.0374332,0.993225
0.500000,-1.74000,4.00000,0.867702,0.0826336,0.00000,0.0392242,0.989559
0.500000,-1.88000,1.00000,0.999997,6.71307e-09,0.00000,8.10723e-07,0.999999
0.500000,-1.88000,1.25000,0.999934,2.74576e-06,0.00000,5.97346e-05,0.999997
0.500000,-1.88000,1.50000,0.999304,7.59754e-05,0.00000,0.000617692,0.999999
0.500000,-1.88000,1.75000,0.996932,0.000583364,0.00000,0.00248153,0.999999
0.500000,-1.88000,2.00000,0.991759,0.00224777,0.00000,0.00598798,0.999995
0.500000,-1.88000,2.25000,0.983467,0.00577679,0.00000,0.0107307,0.999975
0.500000,-1.88000,2.50000,0.972361,0.0115137,0.00000,0.0159933,0.999871
0.500000,-1.88000,2.75000,0.959008,0.0193966,0.00000,0.0211507,0.999557
0.500000,-1.88000,3.00000,0.943937,0.0290982,0.00000,0.0258071,0.998844
0.500000,-1.88000,3.25000,0.927579,0.0401799,0.00000,0.0297766,0.997537
0.500000,-1.88000,3.50000,0.910255,0.0521939,0.00000,0.0330162,0.995466
0.500000,-1.88000,3.75000,0.892215,0.0647339,0.00000,0.0355640,0.992512
0.500000,-1.88000,4.00000,0.873662,0.0774516,0.00000,0.0374964,0.988610
0.500000,-2.02000,1.00000,0.999996,2.93364e-09,0.00000,4.00079e-07,0.999997
0.500000,-2.02000,1.25000,0.999959,1.60388e-06,0.00000,3.77777e-05,0.999999
0.500000,-2.02000,1.50000,0.999498,5.19763e-05,0.00000,0.000447936,0.999998
0.500000,-2.02000,1.75000,0.997602,0.000439119,0.00000,0.00195655,0.999999
0.500000,-2.02000,2.00000,0.993205,0.00180072,0.00000,0.00498741,0.999994
0.500000,-2.02000,2.25000,0.985853,0.00483080,0.00000,0.00928277,0.999967
0.500000,-2.02000,2.50000,0.975691,0.00993015,0.00000,0.0142176,0.999840
0.500000,-2.02000,2.75000,0.963162,0.0171181,0.00000,0.0191870,0.999468
0.500000,-2.02000,3.00000,0.948738,0.0261366,0.00000,0.0237756,0.998652
0.500000,-2.02000,3.25000,0.932829,0.0365933,0.00000,0.0277653,0.997189
0.500000,-2.02000,3.50000,0.915767,0.0480653,0.00000,0.0310825,0.994917
0.500000,-2.02000,3.75000,0.897831,0.0601562,0.00000,0.0337412,0.991729
0.500000,-2.02000,4.00000,0.879255,0.0725186,0.00000,0.0358011,0.987575
0.500000,-2.16000,1.00000,0.999997,1.25777e-09,0.00000,1.93712e-07,0.999998
0.500000,-2.16000,1.25000,0.999974,9.25622e-07,0.00000,2.36022e-05,0.999999
0.500000,-2.16000,1.50000,0.999640,3.52647e-05,0.00000,0.000322082,0.999999
0.500000,-2.16000,1.75000,0.998136,0.000328562,0.00000,0.00153298,0.999998
0.500000,-2.16000,2.00000,0.994422,0.00143605,0.00000,0.00413403,0.999993
0.500000,-2.16000,2.25000,0.987931,0.00402544,0.00000,0.00799960,0.999958
0.500000,-2.16000,2.50000,0.978660,0.00854019,0.00000,0.0125999,0.999802
0.500000,-2.16000,2.75000,0.966928,0.0150723,0.00000,0.0173609,0.999363
0.500000,-2.16000,3.00000,0.953142,0.0234314,0.00000,0.0218567,0.998431
0.500000,-2.16000,3.25000,0.937683,0.0332728,0.00000,0.0258421,0.996798
0.500000,-2.16000,3.50000,0.920889,0.0442019,0.00000,0.0292154,0.994307
0.500000,-2.16000,3.75000,0.903066,0.0558351,0.00000,0.0319675,0.990869
0.500000,-2.16000,4.00000,0.884479,0.0678286,0.00000,0.0341407,0.986449
0.500000,-2.30000,1.00000,0.999997,5.29047e-10,0.00000,9.20228e-08,0.999997
0.500000,-2.30000,1.25000,0.999981,5.27767e-07,0.00000,1.45671e-05,0.999999
0.500000,-2.30000,1.50000,0.999743,2.37286e-05,0.00000,0.000229628,0.999998
0.500000,-2.30000,1.75000,0.998561,0.000244364,0.00000,0.00119359,0.999999
0.500000,-2.30000,2.00000,0.995440,0.00114003,0.00000,0.00341018,0.999992
0.500000,-2.30000,2.25000,0.989735,0.00334246,0.00000,0.00686749,0.999946
0.500000,-2.30000,2.50000,0.981299,0.00732395,0.00000,0.0111316,0.999756
0.500000,-2.30000,2.75000,0.970331,0.0132403,0.00000,0.0156683,0.999241
0.500000,-2.30000,3.00000,0.957159,0.0209657,0.00000,0.0200492,0.998177
0.500000,-2.30000,3.25000,0.942142,0.0302045,0.00000,0.0240078,0.996356
0.500000,-2.30000,3.50000,0.925621,0.0405925,0.00000,0.0274169,0.993631
0.500000,-2.30000,3.75000,0.907919,0.0517621,0.00000,0.0302450,0.989926
0.500000,-2.30000,4.00000,0.889334,0.0633750,0.00000,0.0325176,0.985227
0.500000,-2.44000,1.00000,0.999997,2.18313e-10,0.00000,4.28902e-08,0.999997
0.500000,-2.44000,1.25000,0.999989,2.97299e-07,0.00000,8.88174e-06,0.999999
0.500000,-2.44000,1.50000,0.999818,1.58341e-05,0.00000,0.000162326,0.999998
0.500000,-2.44000,1.75000,0.998892,0.000180650,0.00000,0.000923526,0.999998
0.500000,-2.44000,2.00000,0.996288,0.000900913,0.00000,0.00279954,0.999989
0.500000,-2.44000,2.25000,0.991292,0.00276550,0.00000,0.00587311,0.999931
0.500000,-2.44000,2.50000,0.983631,0.00626306,0.00000,0.00980398,0.999700
0.500000,-2.44000,2.75000,0.973388,0.0116039,0.00000,0.0141045,0.999097
0.500000,-2.44000,3.00000,0.960811,0.0187233,0.00000,0.0183516,0.997887
0.500000,-2.44000,3.25000,0.946221,0.0273745,0.00000,0.0222626,0.995860
0.500000,-2.44000,3.50000,0.929967,0.0372260,0.00000,0.0256881,0.992883
0.500000,-2.44000,3.75000,0.912390,0.0479284,0.00000,0.0285757,0.988896
0.500000,-2.44000,4.00000,0.893815,0.0591515,0.00000,0.0309339,0.983903
0.500000,-2.58000,1.00000,0.999998,8.83795e-11,0.00000,1.96126e-08,0.999998
0.500000,-2.58000,1.25000,0.999992,1.65454e-07,0.00000,5.34960e-06,0.999999
0.500000,-2.58000,1.50000,0.999871,1.04785e-05,0.00000,0.000113777,0.999998
0.500000,-2.58000,1.75000,0.999153,0.000132743,0.00000,0.000710093,0.999998
0.500000,-2.58000,2.00000,0.996988,0.000708702,0.00000,0.00228718,0.999986
0.500000,-2.58000,2.25000,0.992627,0.00227998,0.00000,0.00500354,0.999911
0.500000,-2.58000,2.50000,0.985684,0.00534056,0.00000,0.00860793,0.999632
0.500000,-2.58000,2.75000,0.976119,0.0101460,0.00000,0.0126641,0.998929
0.500000,-2.58000,3.00000,0.964103,0.0166883,0.00000,0.0167614,0.997555
0.500000,-2.58000,3.25000,0.949929,0.0247691,0.00000,0.0206063,0.995305
0.500000,-2.58000,3.50000,0.933935,0.0340910,0.00000,0.0240301,0.992057
0.500000,-2.58000,3.75000,0.916484,0.0443249,0.00000,0.0269611,0.987772
0.500000,-2.58000,4.00000,0.897926,0.0551510,0.00000,0.0293915,0.982472
0.500000,-2.72000,1.00000,0.999998,3.50993e-11,0.00000,8.79871e-09,0.999998
0.500000,-2.72000,1.25000,0.999994,9.09674e-08,0.00000,3.18302e-06,0.999999
0.500000,-2.72000,1.50000,0.999911,6.87676e-06,0.00000,7.90727e-05,0.999998
0.500000,-2.72000,1.75000,0.999357,9.69522e-05,0.00000,0.000542568,0.999997
0.500000,-2.72000,2.00000,0.997566,0.000554951,0.00000,0.00185959,0.999981
0.500000,-2.72000,2.25000,0.993765,0.00187299,0.00000,0.00424645,0.999887
